fixtureId,ballDateTime,venue,venueCity,isFloodLit,inningNumber,battingTeam,bowlingTeam,battingPlayer,nonStrikeBattingPlayer,bowlerPlayer,dismissalPlayer,battingPlayerHand,nonStrikeBattingPlayerHand,overNumber,ballNumber,isPowerPlay,runs,runsScored,runsConceded,extras,isWide,isNoBall,noBallReasonId,isByes,isLegByes,isNewBall,isReferred,runsByes,runsWide,runsLegByes,isAppeal,battingFeetId,battingConnectionId,battingShotTypeId,bowlingFromId,bowlingTypeId,bowlingHandId,bowlingDetailId,fieldingPosition,lengthTypeId,lineTypeId,isWicket,dismissalTypeId,dismissedByPlayer,shotAngle,shotMagnitude,referralOutcomeId,outcomeId,appealDismissalTypeId,isDroppedCatch,droppedBy
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,1,Sunrisers Hyderabad,Lucknow Super Giants,Abdul Samad,Bhuvneshwar Kumar,Yash Thakur,,Right,Right,19,5,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Slog,Over,Medium,Right,NoMovement,Backward Square Leg,Yorker,OutsideOff,FALSE,,,17,104,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,1,Sunrisers Hyderabad,Lucknow Super Giants,Bhuvneshwar Kumar,Abdul Samad,Yash Thakur,,Right,Right,19,6,FALSE,2,2,2,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Slog,Over,Medium,Right,NoMovement,Deep Square Leg,FullToss,DownLeg,FALSE,,,357,143,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,0,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,TRUE,FALSE,0,0,0,FALSE,FrontFoot,Left,ShouldersArms,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,0,2,TRUE,0,0,0,1,FALSE,FALSE,Null,FALSE,TRUE,FALSE,FALSE,0,0,1,TRUE,DownTheTrack,HitPad,Worked,Over,Fast,Right,InSwinger,Mid Wicket,LengthBall,DownLeg,FALSE,,,195,83,NotReferred,NotOut2ndUmpire,Lbw,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Bhuvneshwar Kumar,,Left,Left,0,3,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Cut,Over,Fast,Right,AwaySwinger,Backward Point,LengthBall,OutsideOff,FALSE,,,22,98,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,0,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,Left,Leave,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,0,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,ForwardDefensive,Over,Fast,Right,AwaySwinger,Mid Off,LengthBall,LegStump,FALSE,,,306,78,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,0,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,MovesInfront,Missed,ForwardDefensive,Over,Fast,Right,AwaySwinger,Wicketkeeper,LengthBall,MiddleStump,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Fazalhaq Farooqi,,Left,Left,1,1,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,Fast,Left,InSwinger,Fine Leg,LengthBall,OutsideOff,FALSE,,,142,125,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,2,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,InsideEdge,Drive,Over,Fast,Left,InSwinger,Silly Mid On,LengthBall,OutsideOff,FALSE,,,245,58,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,2,TRUE,0,0,1,1,TRUE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,1,0,FALSE,BackFoot,PlayAndMissLegSide,Pull,Over,Fast,Left,InSwinger,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,3,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,MovesInfront,HitBody,Slog,Over,Fast,Left,InSwinger,Silly Point,LengthBall,OutsideOff,FALSE,,,328,26,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Left,AwaySwinger,Short Extra Cover,LengthBall,OutsideOff,FALSE,,,315,52,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Missed,Pull,Over,Fast,Left,SeamAway,Wicketkeeper,Short,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Fazalhaq Farooqi,,Left,Left,1,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,BackwardDefensive,Over,Fast,Left,InSwinger,Short Extra Cover,HalfVolley,OutsideOff,FALSE,,,326,61,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Bhuvneshwar Kumar,,Left,Left,2,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,ForwardDefensive,Over,Fast,Right,NoMovement,Bowler,LengthBall,DownLeg,FALSE,,,270,40,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Bhuvneshwar Kumar,,Left,Left,2,2,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Flick,Over,Fast,Right,InSwinger,Deep Square Leg,LengthBall,LegStump,FALSE,,,183,143,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,2,3,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,MisTimed,Slog,Over,Fast,Right,SlowerBall,Long On,LengthBall,MiddleStump,FALSE,,,257,150,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Bhuvneshwar Kumar,,Left,Left,2,4,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,WellTimed,Pull,Over,Fast,Right,NoMovement,Deep Backward Square Leg,BackOfALength,LegStump,FALSE,,,163,146,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Bhuvneshwar Kumar,,Left,Left,2,5,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Pushed,Round,Fast,Right,SlowerBall,Short Extra Cover,LengthBall,OutsideOff,FALSE,,,326,60,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Kyle Mayers,Bhuvneshwar Kumar,,Left,Left,2,6,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,WellTimed,Cut,Over,Fast,Right,NoMovement,Deep Point,Short,LegStump,FALSE,,,0,183,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Glenn Phillips,,Left,Left,3,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,HitPad,SlogSweep,Round,OffSpin,Right,OffBreak,Short Fine Leg,HalfVolley,DownLeg,FALSE,,,123,79,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Kyle Mayers,Quinton de Kock,Glenn Phillips,Kyle Mayers,Left,Left,3,2,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,MisTimed,Slog,Round,OffSpin,Right,OffBreak,Mid On,LengthBall,OffStump,TRUE,Caught,Aiden Markram,248,82,NotReferred,Out1stUmpire,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,3,3,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,OffSpin,Right,OffBreak,Cover,HalfVolley,OutsideOff,FALSE,,,202,93,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,3,4,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,OffSpin,Right,OffBreak,Deep Cover,HalfVolley,OutsideOff,FALSE,,,201,201,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,3,5,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,MisTimed,Worked,Over,OffSpin,Right,OffBreak,Silly Mid Off,LengthBall,OutsideOff,FALSE,,,254,56,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,3,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Drive,Over,OffSpin,Right,OffBreak,Cover,LengthBall,OutsideOff,FALSE,,,202,90,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,T Natarajan,,Left,Right,4,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,Missed,Cut,Over,Fast,Left,NoMovement,Wicketkeeper,BackOfALength,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,T Natarajan,,Left,Right,4,2,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Drive,Over,Fast,Left,NoMovement,Deep Backward Point,LengthBall,OutsideOff,FALSE,,,17,138,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,T Natarajan,,Right,Left,4,3,TRUE,2,2,2,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,MovesInfront,None,Sweep,Over,Fast,Left,NoMovement,Deep Backward Square Leg,LengthBall,MiddleStump,FALSE,,,18,139,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,T Natarajan,,Right,Left,4,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,DownTheTrack,Missed,Drive,Over,Fast,Left,NoMovement,Wicketkeeper,LengthBall,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,T Natarajan,,Right,Left,4,5,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,OutsideEdge,Drive,Over,Fast,Left,NoMovement,Third Man,LengthBall,MiddleStump,FALSE,,,105,145,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,T Natarajan,,Left,Right,4,6,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,DownTheTrack,Missed,Drive,Over,Fast,Left,AwaySwinger,Wicketkeeper,BackOfALength,OutsideOff,FALSE,,,90,48,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Fazalhaq Farooqi,,Right,Left,5,1,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,Fast,Left,NoMovement,Cover,LengthBall,OutsideOff,FALSE,,,189,89,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Fazalhaq Farooqi,,Right,Left,5,2,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Left,SlowerBall,Deep Cover,LengthBall,MiddleStump,FALSE,,,205,208,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Fazalhaq Farooqi,,Right,Left,5,3,TRUE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,Fast,Left,NoMovement,Deep Cover,LengthBall,LegStump,FALSE,,,199,201,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Fazalhaq Farooqi,,Right,Left,5,4,TRUE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,MisTimed,Pull,Over,Fast,Left,NoMovement,Short Mid Wicket,Short,DownLeg,FALSE,,,324,57,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Fazalhaq Farooqi,,Right,Left,5,5,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,MisTimed,Pull,Over,Fast,Left,NoMovement,Mid Off,BackOfALength,DownLeg,FALSE,,,250,80,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Fazalhaq Farooqi,,Left,Right,5,6,TRUE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,InsideEdge,Worked,Over,Fast,Left,NoMovement,Gully,LengthBall,OffStump,FALSE,,,13,33,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,,Left,Right,6,1,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Pull,Over,LegSpin,Right,LegSpinner,Deep Mid Wicket,BackOfALength,LegStump,FALSE,,,208,150,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Mayank Markande,,Right,Left,6,2,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Sweep,Over,LegSpin,Right,LegSpinner,Deep Backward Square Leg,HalfVolley,MiddleStump,FALSE,,,16,143,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,,Left,Right,6,3,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,TopEdge,ReverseSweep,Over,LegSpin,Right,LegSpinner,Short Fine Leg,LengthBall,OffStump,FALSE,,,118,84,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Mayank Markande,,Right,Left,6,4,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Cut,Over,LegSpin,Right,LegSpinner,Deep Cover,LengthBall,OutsideOff,FALSE,,,202,151,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,,Left,Right,6,5,FALSE,6,6,6,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,SlogSweep,Over,LegSpin,Right,Googly,Deep Mid Wicket,LengthBall,LegStump,FALSE,,,202,210,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,,Left,Right,6,6,FALSE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Sweep,Over,LegSpin,Right,LegSpinner,Fine Leg,LengthBall,LegStump,FALSE,,,146,184,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,7,1,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,OffSpin,Right,OffBreak,Long On,LengthBall,OffStump,FALSE,,,294,152,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Glenn Phillips,,Left,Right,7,2,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Pushed,Round,OffSpin,Right,OffBreak,Gully,LengthBall,OutsideOff,FALSE,,,16,59,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,7,3,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BackFoot,None,Worked,Over,OffSpin,Right,OffBreak,Deep Mid Wicket,LengthBall,OutsideOff,FALSE,,,338,126,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Glenn Phillips,,Left,Right,7,4,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BacksAway,MisTimed,Drive,Round,OffSpin,Right,OffBreak,Deep Point,LengthBall,DownLeg,FALSE,,,359,138,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Prerak Mankad,Quinton de Kock,Glenn Phillips,,Right,Left,7,5,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,None,Drive,Over,OffSpin,Right,OffBreak,Long Off,LengthBall,OutsideOff,FALSE,,,265,157,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Glenn Phillips,,Left,Right,7,6,FALSE,1,1,1,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,BacksAway,None,Worked,Round,OffSpin,Right,OffBreak,Square Leg,LengthBall,DownLeg,FALSE,,,190,122,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,,Left,Right,8,1,FALSE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,LegSpin,Right,Googly,Long On,LengthBall,DownLeg,FALSE,,,255,205,NotReferred,Null,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,FALSE,2,Lucknow Super Giants,Sunrisers Hyderabad,Quinton de Kock,Prerak Mankad,Mayank Markande,Quinton de Kock,Left,Right,8,2,FALSE,0,0,0,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,TopEdge,ReverseSweep,Over,LegSpin,Right,Googly,Backward Point,LengthBall,DownLeg,TRUE,Caught,Abhishek Sharma,21,111,NotReferred,Out2ndUmpire,NotOut,FALSE,
16554,13-05-2023,"Rajiv Gandhi International Cricket Stadium, Hyderabad",,TRUE,2,Lucknow Super Giants,Sunrisers Hyderabad,Marcus Stoinis,Prerak Mankad,Mayank Markande,,Right,Right,8,3,FALSE,4,4,4,0,FALSE,FALSE,Null,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FrontFoot,WellTimed,Drive,Over,LegSpin,Right,LegSpinner,Deep Cover,HalfVolley,OutsideOff,FALSE,,,202,196,NotReferred,Null,NotOut,FALSE,
